SAT4	IML3	1
SAT4	IRC8	1
SAT4	RVS161	1
SAT4	HEM13	1
SAT4	HCM1	1
SAT4	SAC1	1
SAT4	STT4	1
SAT4	ENA1	1
SAT4	INP52	1
SAT4	TPS1	1
SAT4	CDC15	1
SAT4	MTW1	1
SAT4	YPL257W-A	1
SAT4	BUD27	1
SAT4	PTK2	1
SAT4	RPB7	1
SAT4	MYO2	1
SAT4	TEX1	1
SAT4	LHS1	1
SAT4	CRN1	1
SAT4	CMD1	1
SAT4	RRD1	3
SAT4	VIP1	1
SAT4	GUP1	1
SAT4	SOF1	1
SAT4	IPK1	1
SAT4	BSP1	1
SAT4	PIL1	1
SAT4	ROD1	1
SAT4	RRP5	1
SAT4	PCL10	1
SAT4	RPB8	1
SAT4	RPF2	1
SAT4	MNN10	1
SAT4	CTK3	1
SAT4	CBF5	1
SAT4	PHO85	1
SAT4	HAL5	1
SAT4	LSP1	1
SAT4	SAC6	1
SAT4	YBR285W	1
SAT4	MLC1	1
SAT4	PAH1	1
SAT4	RSC30	1
SAT4	SSA1	1
SAT4	YPR013C	1
SAT4	PBP4	1
SAT4	NOP56	4
SAT4	RVS167	1
SAT4	GCD11	4
SAT4	TPK1	1
AOS1	UBA2	3
AOS1	ADH1	1
AOS1	YEF3	1
RSN1	SLX5	1
RSN1	SIR2	1
PAM16	ATG19	1
PAM16	TIM21	1
PAM16	PAM18	9
PAM16	TIM23	1
PAM16	TIM50	2
PAM16	TIM17	1
PAM16	TIM54	1
PAM16	TIM44	28
PAM16	TVP15	1
PAM16	TVP18	1
MRPS35	NAM9	3
MRPS35	RSM7	2
MRPS35	MAM33	1
MRPS35	RSM22	1
MRPS35	MRPS17	1
MRPS35	RSM25	1
MRPS35	HMT1	1
MRPS35	RSM24	1
MRPS35	PET123	1
MRPS35	MRPS18	1
MRPS35	RSM23	2
MRPS35	MRP51	1
MRPS35	MRP4	1
MRPS35	BNI1	1
MRPS35	MRPS16	1
MRPS35	MRP1	1
MRPS35	MRPS8	1
MRPS35	RSM26	1
ADA2	RAD6	1
ADA2	STE50	1
ADA2	IES3	1
ADA2	SNF11	1
ADA2	SWI1	1
ADA2	FTR1	1
ADA2	SPT8	1
ADA2	SAS3	1
ADA2	MOT2	1
ADA2	PKR1	1
ADA2	DEG1	1
ADA2	EPL1	1
ADA2	SWC5	1
ADA2	FMT1	1
ADA2	PHO2	1
ADA2	EAF5	1
ADA2	CDC31	1
ADA2	TAF1	1
ADA2	NMD4	1
ADA2	SAC3	1
ADA2	SRB5	1
ADA2	SIN3	1
ADA2	BDF1	1
ADA2	CDH1	1
ADA2	ISW1	1
ADA2	DOA1	1
ADA2	TAF12	1
ADA2	MAF1	1
ADA2	PAF1	1
ADA2	CLA4	1
ADA2	TAF5	1
ADA2	YOL087C	1
ADA2	GCN4	1
ADA2	LGE1	1
ADA2	IPP1	1
ADA2	TRA1	1
ADA2	IRC25	1
ADA2	ESA1	1
ADA2	YNG2	1
ADA2	SWD3	1
ADA2	VID22	1
ADA2	SSN8	1
ADA2	SDS3	1
ADA2	UBC7	1
ADA2	DEP1	2
ADA2	SIR2	1
ADA2	IXR1	1
ADA2	POC4	1
ADA2	CDC20	1
ADA2	VIP1	1
ADA2	SGF29	1
ADA2	BEM4	1
ADA2	STE14	1
ADA2	NUT1	1
ADA2	SPT20	1
ADA2	IPK1	1
ADA2	HTZ1	1
ADA2	ARF1	1
ADA2	HTB1	1
ADA2	MSN5	1
ADA2	ELP2	1
ADA2	SGF11	1
ADA2	LRP1	1
ADA2	BRE2	1
ADA2	BUR2	1
ADA2	YAP1	1
ADA2	AHC2	1
ADA2	ARO2	1
ADA2	SSN3	1
ADA2	RSC2	1
ADA2	SAP30	1
ADA2	MED2	1
ADA2	LSM1	1
ADA2	PEX32	1
ADA2	MYO4	5
ADA2	ARP4	1
ADA2	YMR144W	1
ADA2	SIN4	1
ADA2	ICY2	1
ADA2	VMA2	1
ADA2	SWI5	1
